                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                    1150                                     1858                  2.0000000000000000E+001                  4.8469999999999997E-003                  1.0305199522272628E+007                  1.7198042987863030E+001                  3.4327829132474458E+003                  1.9461623206518652E+005                  1.2489805831338892E+003                 -3.5300280145855440E+000                  3.7577662429599459E-099                  1.0853483864627139E-098                  1.3908025287987579E-004                  2.8017532583267624E-001                  4.9652950588425772E-095                  7.1237164051369628E-001                  5.8827317620524606E-003                  1.2194116665057589E+001                 -1.8719843016592987E-005                  2.4176662996477738E+000                  1.6732628384590790E-005                  4.0710180016992155E+000                  1.5920503004753561E+000                  1.1558054432371814E-002                  4.0497056234976672E+000                  3.5684871409808271E-002                  8.3756881451710932E+000                  5.6757375523037510E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2030008753355798E+001                  1.2292276887264138E+003                  1.2012566058914215E+001                  1.2271582089955739E+003                  1.2655867776736282E+008                  1.4359703863780199E+001                  6.2657243620733451E+005                  8.9814592847274456E+004                  3.8913413584730573E+004                  1.2137871620117852E+002                  3.7110650789780657E+003                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                                    zone                                   radius                                  eps_nuc                          log_abs_eps_nuc                                     mass                                        x                                        y                                        z 
                                       1                  1.2489805831338892E+003                  6.5876964680986061E-036                 -3.5181266419409184E+001                  1.2194116665057589E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                       2                  1.2489805831327533E+003                  6.5876951758514811E-036                 -3.5181266504600700E+001                  1.2194116665051492E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                       3                  1.2489805831294607E+003                  6.5876962973322290E-036                 -3.5181266430666973E+001                  1.2194116665033773E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                       4                  1.2489805831206040E+003                  6.5876932753500207E-036                 -3.5181266629891475E+001                  1.2194116664986140E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                       5                  1.2489805830896053E+003                  6.5876941962090403E-036                 -3.5181266569183734E+001                  1.2194116664819422E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                       6                  1.2489805829921893E+003                  6.5876988610692698E-036                 -3.5181266261652411E+001                  1.2194116664295459E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                       7                  1.2489805827309317E+003                  6.5876965871344990E-036                 -3.5181266411561737E+001                  1.2194116662890275E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                       8                  1.2489805818873799E+003                  6.5877162630789701E-036                 -3.5181265114425287E+001                  1.2194116658353208E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                       9                  1.2489805784855289E+003                  6.5876996215140925E-036                 -3.5181266211520040E+001                  1.2194116640056171E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      10                  1.2489805750836688E+003                  6.5877053571527326E-036                 -3.5181265833397887E+001                  1.2194116621759134E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      11                  1.2489805672096707E+003                  6.5877022374261425E-036                 -3.5181266039065918E+001                  1.2194116579408497E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      12                  1.2489805512052531E+003                  6.5877151786188867E-036                 -3.5181265185918207E+001                  1.2194116493328091E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      13                  1.2489805211848038E+003                  6.5877438881384640E-036                 -3.5181263293250048E+001                  1.2194116331861592E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      14                  1.2489804695972348E+003                  6.5877614128122364E-036                 -3.5181262137944209E+001                  1.2194116054394051E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      15                  1.2489803754293257E+003                  6.5878105108198611E-036                 -3.5181258901197609E+001                  1.2194115547903762E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      16                  1.2489801894632435E+003                  6.5879048304359683E-036                 -3.5181252683320594E+001                  1.2194114547661753E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      17                  1.2489798946582875E+003                  6.5880540323291378E-036                 -3.5181242847594845E+001                  1.2194112961994037E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      18                  1.2489794764810135E+003                  6.5882385909704498E-036                 -3.5181230681380605E+001                  1.2194110712693885E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      19                  1.2489788883847746E+003                  6.5885121298734439E-036                 -3.5181212650162024E+001                  1.2194107549344142E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      20                  1.2489781066676005E+003                  6.5889147039113368E-036                 -3.5181186114528707E+001                  1.2194103344344043E+001                  6.9971298756637901E-001                  2.9546970551511531E-001                  4.8173069185056816E-003 
                                      21                  1.2489768535954472E+003                  6.5895853519686673E-036                 -3.5181141912419271E+001                  1.2194096603438156E+001                  6.9971298756632971E-001                  2.9546970551516399E-001                  4.8173069185062367E-003 
                                      22                  1.2489747498678225E+003                  6.5907001167371879E-036                 -3.5181068448731416E+001                  1.2194085285306858E+001                  6.9971298756628186E-001                  2.9546970551521173E-001                  4.8173069185064588E-003 
                                      23                  1.2489710945677627E+003                  6.5922596029936115E-036                 -3.5180965698469969E+001                  1.2194065616423330E+001                  6.9971298756628186E-001                  2.9546970551521173E-001                  4.8173069185064588E-003 
                                      24                  1.2489668008969734E+003                  6.5948384510211197E-036                 -3.5180795838584544E+001                  1.2194042507197512E+001                  6.9971298756628186E-001                  2.9546970551521173E-001                  4.8173069185064588E-003 
                                      25                  1.2489579133295085E+003                  6.6000339880525269E-036                 -3.5180453827975455E+001                  1.2193994654675462E+001                  6.9971298756628186E-001                  2.9546970551521173E-001                  4.8173069185064588E-003 
                                      26                  1.2489402611597529E+003                  6.6082338078076426E-036                 -3.5179914599518732E+001                  1.2193899538850546E+001                  6.9971298756573230E-001                  2.9546970551575624E-001                  4.8173069185114548E-003 
                                      27                  1.2489160784497319E+003                  6.6209222379221570E-036                 -3.5179081512834529E+001                  1.2193769076769538E+001                  6.9971298756558820E-001                  2.9546970551589918E-001                  4.8173069185126760E-003 
                                      28                  1.2488756362121824E+003                  6.6415935663340424E-036                 -3.5177727704663425E+001                  1.2193550489394289E+001                  6.9971298756491029E-001                  2.9546970551657120E-001                  4.8173069185184492E-003 
                                      29                  1.2488108485005678E+003                  6.6731649890438207E-036                 -3.5175668137408252E+001                  1.2193199252866096E+001                  6.9971298756416667E-001                  2.9546970551730828E-001                  4.8173069185251105E-003 
                                      30                  1.2487154006704889E+003                  6.7068817976684422E-036                 -3.5173479347613828E+001                  1.2192679404339259E+001                  6.9971298756306000E-001                  2.9546970551840496E-001                  4.8173069185351025E-003 
                                      31                  1.2486398611845032E+003                  6.7564964146455054E-036                 -3.5170278449358406E+001                  1.2192265962925040E+001                  6.9971298756217293E-001                  2.9546970551928409E-001                  4.8173069185429851E-003 
                                      32                  1.2484650972322104E+003                  6.8699254925586919E-036                 -3.5163047973034494E+001                  1.2191302565545142E+001                  6.9971298756009315E-001                  2.9546970552134461E-001                  4.8173069185621920E-003 
                                      33                  1.2480722168953223E+003                  7.0404552370587150E-036                 -3.5152399258393316E+001                  1.2189101431558337E+001                  6.9971298755527533E-001                  2.9546970552611673E-001                  4.8173069186079331E-003 
                                      34                  1.2476170914812039E+003                  7.3090628644089473E-036                 -3.5136138302783074E+001                  1.2186490050377254E+001                  6.9971298754938260E-001                  2.9546970553194940E-001                  4.8173069186679962E-003 
                                      35                  1.2467604082240455E+003                  7.5832089695411269E-036                 -3.5120146976049817E+001                  1.2181392485377287E+001                  6.9971298753742950E-001                  2.9546970554376939E-001                  4.8173069188011119E-003 
                                      36                  1.2462758559377999E+003                  7.8028516955605936E-036                 -3.5107746647398415E+001                  1.2178404308485494E+001                  6.9971298752932987E-001                  2.9546970555176399E-001                  4.8173069189061390E-003 
                                      37                  1.2457020405703288E+003                  8.0517232878083936E-036                 -3.5094111158850801E+001                  1.2174766259296888E+001                  6.9971298751845978E-001                  2.9546970556247787E-001                  4.8173069190623474E-003 
                                      38                  1.2450805142802503E+003                  8.2528437211962966E-036                 -3.5083396378768597E+001                  1.2170703942589039E+001                  6.9971298750486965E-001                  2.9546970557584717E-001                  4.8173069192831708E-003 
                                      39                  1.2447321943987540E+003                  8.4480595296838583E-036                 -3.5073243034521184E+001                  1.2168372265787117E+001                  6.9971298749645694E-001                  2.9546970558409957E-001                  4.8173069194434870E-003 
                                      40                  1.2441469683912060E+003                  8.6738810230264858E-036                 -3.5061786539231001E+001                  1.2164365069106303E+001                  6.9971298747934374E-001                  2.9546970560085867E-001                  4.8173069197976481E-003 
                                      41                  1.2436435963501012E+003                  8.8597250738600255E-036                 -3.5052579754496470E+001                  1.2160829316437921E+001                  6.9971298746097432E-001                  2.9546970561880048E-001                  4.8173069202251950E-003 
                                      42                  1.2432469231450191E+003                  9.0677897917159584E-036                 -3.5042498556185123E+001                  1.2157985395476915E+001                  6.9971298744680765E-001                  2.9546970563258779E-001                  4.8173069206045582E-003 
                                      43                  1.2426353544418796E+003                  9.3028985794778489E-036                 -3.5031381713710665E+001                  1.2153501471760404E+001                  6.9971298742486054E-001                  2.9546970565385311E-001                  4.8173069212863462E-003 
                                      44                  1.2420917444814031E+003                  9.4837118885071720E-036                 -3.5023021648191538E+001                  1.2149416277370690E+001                  6.9971298739787713E-001                  2.9546970567986425E-001                  4.8173069222585685E-003 
                                      45                  1.2417353432173388E+003                  9.6737088914653087E-036                 -3.5014406985867602E+001                  1.2146687869045035E+001                  6.9971298737827892E-001                  2.9546970569866504E-001                  4.8173069230560417E-003 
                                      46                  1.2411417261884994E+003                  9.8600898630014858E-036                 -3.5006119126962659E+001                  1.2142055978744931E+001                  6.9971298735005938E-001                  2.9546970572553360E-001                  4.8173069244070721E-003 
                                      47                  1.2407830278548058E+003                  1.0003331231046022E-035                 -3.4999855350565568E+001                  1.2139205384988678E+001                  6.9971298732378784E-001                  2.9546970575035686E-001                  4.8173069258552470E-003 
                                      48                  1.2404032530106483E+003                  1.0197352500447944E-035                 -3.4991512567815704E+001                  1.2136145275132851E+001                  6.9971298728364761E-001                  2.9546970578794629E-001                  4.8173069284060954E-003 
                                      49                  1.2397729782611955E+003                  1.0465960795978043E-035                 -3.4980220896399551E+001                  1.2130972432542201E+001                  6.9971298723440645E-001                  2.9546970583341248E-001                  4.8173069321810758E-003 
                                      50                  1.2389805717309841E+003                  1.0688244404276232E-035                 -3.4971093623897815E+001                  1.2124305287922727E+001                  6.9971298723206499E-001                  2.9546970583555948E-001                  4.8173069323755868E-003 
                                      51                  1.2385753482242519E+003                  1.0862043101418019E-035                 -3.4964088478226238E+001                  1.2120826777686480E+001                  6.9971298723067366E-001                  2.9546970583683496E-001                  4.8173069324913831E-003 
                                      52                  1.2380432921651950E+003                  1.1045148499074678E-035                 -3.4956828440779852E+001                  1.2116188764038149E+001                  6.9971298722928443E-001                  2.9546970583810811E-001                  4.8173069326074014E-003 
                                      53                  1.2375850940280457E+003                  1.1213368674059876E-035                 -3.4950263898843041E+001                  1.2112130502095861E+001                  6.9971298722801112E-001                  2.9546970583927490E-001                  4.8173069327139828E-003 
                                      54                  1.2371334372234896E+003                  1.1435079018877552E-035                 -3.4941760829977746E+001                  1.2108072240153570E+001                  6.9971298722635866E-001                  2.9546970584078880E-001                  4.8173069328525386E-003 
                                      55                  1.2363867566978699E+003                  1.1654746139189410E-035                 -3.4933497181735845E+001                  1.2101237089765263E+001                  6.9971298722491071E-001                  2.9546970584211502E-001                  4.8173069329742191E-003 
                                      56                  1.2359394417204080E+003                  1.1857615285237264E-035                 -3.4926002644243113E+001                  1.2097067720907839E+001                  6.9971298722374153E-001                  2.9546970584318566E-001                  4.8173069330728069E-003 
                                      57                  1.2352794987733016E+003                  1.2104840438446173E-035                 -3.4917040930894615E+001                  1.2090815013017835E+001                  6.9971298722269737E-001                  2.9546970584414156E-001                  4.8173069331610696E-003 
                                      58                  1.2345616399348171E+003                  1.2289086805033340E-035                 -3.4910480388087500E+001                  1.2083879518883441E+001                  6.9971298722217645E-001                  2.9546970584461846E-001                  4.8173069332051455E-003 
                                      59                  1.2342077843785887E+003                  1.2435131893219982E-035                 -3.4905349604025417E+001                  1.2080411771816246E+001                  6.9971298722184172E-001                  2.9546970584492477E-001                  4.8173069332335672E-003 
                                      60                  1.2336828607360962E+003                  1.2626971217822412E-035                 -3.4898700809470945E+001                  1.2075210151215449E+001                  6.9971298722152653E-001                  2.9546970584521320E-001                  4.8173069332602125E-003 
